time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],label
148437586,-10,-31,1063,29181,-7568,27160,walking
148446129,18,-6,1061,29461,-6212,25830,walking
148454673,56,10,1062,26985,-6203,22653,walking
148463008,56,10,1062,20973,-7533,20238,walking
148463541,107,7,1067,20973,-7533,20238,walking
148470522,107,7,1067,20973,-7533,20238,walking
148471570,107,7,1067,11532,-8758,19311,walking
148472103,139,-17,1076,11532,-8758,19311,walking
148480123,139,-17,1076,3001,-9546,19468,walking
148480656,176,-63,1044,3001,-9546,19468,walking
148488676,176,-63,1044,-980,-10771,21166,walking
148489209,190,-127,1016,-980,-10771,21166,walking
148497230,192,-187,981,2135,-11235,26022,walking
148505774,189,-209,943,9248,-12958,32786,walking
148514318,176,-205,917,16966,-17167,40241,walking
148522863,158,-178,940,24596,-21831,47530,walking
148531406,153,-136,982,31955,-24080,53541,walking
148539950,163,-71,1006,38185,-23948,57417,walking
148548286,163,-71,1006,42971,-24386,58712,walking
148548819,163,-5,1001,42971,-24386,58712,walking
148556838,163,-5,1001,44397,-26827,57592,walking
148557371,155,58,1017,44397,-26827,57592,walking
148565392,155,58,1017,41580,-30065,54608,walking
148565925,157,112,1025,41580,-30065,54608,walking
148571452,157,112,1025,41580,-30065,54608,walking
148573955,157,112,1025,39270,-33503,49087,walking
148574488,165,132,1015,39270,-33503,49087,walking
148582506,153,144,996,41746,-38018,43452,walking
148591050,130,164,1023,45237,-42980,38298,walking
148599593,116,176,1074,46051,-45657,32987,walking
148608137,86,198,1115,47320,-45027,27947,walking
148616681,68,244,1142,47713,-42262,24788,walking
148625224,41,280,1179,42472,-39103,20081,walking
148633560,41,280,1179,31596,-34615,11725,walking
148634094,10,278,1225,31596,-34615,11725,walking
148642115,10,278,1225,16905,-27597,1890,walking
148642648,-8,241,1258,16905,-27597,1890,walking
148650667,-8,241,1258,1986,-18593,-7463,walking
148651200,-26,195,1257,1986,-18593,-7463,walking
148659219,-26,195,1257,-12031,-8295,-14857,walking
148659752,-18,142,1247,-12031,-8295,-14857,walking
148667772,-18,142,1247,-25926,2616,-19075,walking
148668305,-1,92,1210,-25926,2616,-19075,walking
148672375,-1,92,1210,-25926,2616,-19075,walking
148676333,19,57,1161,-37476,13081,-20930,walking
148684876,38,32,1085,-45272,22723,-21026,walking
148693420,58,10,997,-49245,29373,-19145,walking
148701965,67,-6,913,-50662,32068,-15408,walking
148710509,68,-17,840,-48221,31552,-10298,walking
148719053,74,0,768,-40608,28472,-5722,walking
148727388,74,0,768,-30415,21096,-3053,walking
148727921,62,15,729,-30415,21096,-3053,walking
148735941,62,15,729,-20265,10946,-1898,walking
148736474,47,34,723,-20265,10946,-1898,walking
148744495,47,34,723,-10167,-516,-2310,walking
148745028,43,47,749,-10167,-516,-2310,walking
148753048,43,47,749,-805,-11086,-3928,walking
148753581,48,62,815,-805,-11086,-3928,walking
148761601,48,62,815,4926,-19083,-6387,walking
148762134,63,77,910,4926,-19083,-6387,walking
148770155,67,78,1003,5888,-23511,-8837,walking
148773502,67,78,1003,5888,-23511,-8837,walking
148778706,70,61,1079,4086,-24771,-10517,walking
148787250,73,49,1145,367,-22837,-10710,walking
148795794,61,41,1196,-4445,-17115,-10736,walking
148804337,43,38,1206,-9896,-8802,-11313,walking
148812880,37,30,1182,-15846,-481,-11830,walking
148821216,37,30,1182,-23030,7210,-11480,walking
148821749,27,24,1149,-23030,7210,-11480,walking
148829769,27,24,1149,-30581,13562,-10928,walking
148830302,18,22,1102,-30581,13562,-10928,walking
148838321,18,22,1102,-36461,18751,-10123,walking
148838855,17,20,1031,-36461,18751,-10123,walking
148846875,17,20,1031,-38508,21787,-8671,walking
148847409,21,14,961,-38508,21787,-8671,walking
148855427,21,14,961,-36032,23896,-6545,walking
148855960,32,15,905,-36032,23896,-6545,walking
148863980,36,23,859,-31727,23738,-3710,walking
148872524,38,40,828,-27667,21481,-472,walking
148874415,38,40,828,-27667,21481,-472,walking
148881075,36,70,796,-23607,17885,2091,walking
148889619,23,100,770,-18401,12880,3438,walking
148898162,-1,128,763,-12337,6326,3648,walking
148906499,-1,128,763,-6212,-533,2406,walking
148907032,-23,157,781,-6212,-533,2406,walking
148915051,-23,157,781,-1137,-6256,-192,walking
148915584,-30,177,830,-1137,-6256,-192,walking
148923605,-30,177,830,2292,-9835,-3727,walking
148924138,-30,181,874,2292,-9835,-3727,walking
148932156,-30,181,874,2826,-12731,-7043,walking
148932689,-34,185,914,2826,-12731,-7043,walking
148940710,-34,185,914,1286,-13020,-12241,walking
148941243,-30,190,971,1286,-13020,-12241,walking
148949263,-11,169,1024,-1750,-10027,-18313,walking
148957808,8,124,1054,-6466,-4777,-23021,walking
148966351,31,71,1054,-10683,1627,-25847,walking
148974895,54,13,1034,-13816,7472,-26258,walking
148983440,76,-35,1000,-16983,11751,-24745,walking
148991775,76,-35,1000,-18515,14743,-20851,walking
148992308,104,-86,965,-18515,14743,-20851,walking
149000328,104,-86,965,-16668,16712,-14463,walking
149000862,129,-142,929,-16668,16712,-14463,walking
149008882,129,-142,929,-14026,17325,-5678,walking
149009415,159,-185,896,-14026,17325,-5678,walking
149017435,159,-185,896,-12276,15592,5005,walking
149017968,195,-211,862,-12276,15592,5005,walking
149025989,195,-211,862,-10920,12092,17395,walking
149026522,234,-233,822,-10920,12092,17395,walking
149034543,273,-242,788,-7665,6737,30843,walking
149043086,332,-244,774,-5110,-271,45220,walking
149051630,428,-257,770,-4130,-7901,60873,walking
149060173,499,-267,760,-4182,-16108,77910,walking
149068717,540,-256,746,-4628,-25051,94605,walking
149076429,540,-256,746,-4628,-25051,94605,walking
149077268,552,-226,741,-3106,-33827,108806,walking
149085812,637,-328,658,6921,-44152,123795,walking
149094148,637,-328,658,21157,-58948,130401,walking
149094682,145,28,772,21157,-58948,130401,walking
149102702,145,28,772,34851,-69597,121082,walking
149103236,18,271,904,34851,-69597,121082,walking
149111254,18,271,904,49568,-70901,94438,walking
149111788,53,490,1021,49568,-70901,94438,walking
149119808,53,490,1021,42717,-72021,59955,walking
149120341,151,489,1183,42717,-72021,59955,walking
149128360,280,336,1321,20055,-70770,36443,walking
149136904,317,226,1398,1636,-62571,22461,walking
149145447,305,182,1426,-9922,-52535,11961,walking
149153991,265,176,1420,-21533,-42647,1627,walking
149162535,215,171,1364,-30957,-35026,-10220,walking
149171079,162,154,1277,-37861,-31876,-22163,walking
149177543,162,154,1277,-37861,-31876,-22163,walking
149179630,120,126,1190,-42761,-34046,-33171,walking
149187965,120,126,1190,-45631,-39541,-42000,walking
149188498,78,102,1157,-45631,-39541,-42000,walking
149196519,78,102,1157,-44327,-41982,-49796,walking
149197052,59,98,1182,-44327,-41982,-49796,walking
149205072,59,98,1182,-40188,-39173,-56883,walking
149205605,64,94,1227,-40188,-39173,-56883,walking
149213626,64,94,1227,-36706,-30966,-62238,walking
149214159,77,93,1286,-36706,-30966,-62238,walking
149222178,105,90,1302,-35936,-18366,-66578,walking
149230722,131,74,1254,-35883,-5005,-68950,walking
149239266,159,51,1165,-33818,5985,-69422,walking
149247810,187,34,1067,-29855,12608,-67698,walking
149256354,204,46,984,-25725,14358,-65100,walking
149264896,214,75,916,-19197,12416,-63735,walking
149273233,214,75,916,-8662,8015,-63953,walking
149273766,221,100,875,-8662,8015,-63953,walking
149278461,221,100,875,-8662,8015,-63953,walking
149281795,221,100,875,3745,2012,-65213,walking
149282328,224,122,875,3745,2012,-65213,walking
149290349,224,122,875,17036,-3036,-68328,walking
149290882,236,168,919,17036,-3036,-68328,walking
149298903,239,210,982,26827,-7131,-74296,walking
149307447,237,228,1047,31937,-10097,-82372,walking
149315990,233,206,1123,34203,-10692,-91358,walking
149324533,237,148,1209,34063,-7428,-99767,walking
149333077,256,70,1270,32278,8,-106356,walking
149341620,276,-10,1306,29820,10465,-110188,walking
149349955,276,-10,1306,26022,23135,-111650,walking
149350488,294,-69,1303,26022,23135,-111650,walking
149358508,294,-69,1303,21166,34973,-112000,walking
149359041,308,-113,1254,21166,34973,-112000,walking
149367061,308,-113,1254,14875,44581,-111510,walking
149367594,317,-135,1179,14875,44581,-111510,walking
149375612,317,-135,1179,9546,51861,-110836,walking
149376145,317,-167,1086,9546,51861,-110836,walking
149379383,317,-167,1086,9546,51861,-110836,walking
149384172,314,-206,963,9467,56358,-108788,walking
149392716,292,-226,841,12713,54678,-105052,walking
149401260,268,-207,772,16266,47075,-100878,walking
149409803,260,-164,763,18725,37896,-97405,walking
149418347,261,-119,786,20440,30511,-95103,walking
149426684,261,-119,786,20816,25620,-92575,walking
149427217,260,-88,812,20816,25620,-92575,walking
149435237,260,-88,812,19643,22041,-90037,walking
149435770,251,-55,823,19643,22041,-90037,walking
149443790,251,-55,823,16747,18357,-88033,walking
149444323,236,-25,826,16747,18357,-88033,walking
149452344,236,-25,826,14673,14070,-86607,walking
149452877,224,-10,821,14673,14070,-86607,walking
149460897,221,-8,828,15645,9581,-85006,walking
149469441,226,-19,854,20273,6168,-81803,walking
149477984,231,-20,889,28201,3762,-77350,walking
149480500,231,-20,889,28201,3762,-77350,walking
149486537,232,-2,944,34921,1041,-72940,walking
149495082,234,40,1006,37948,-997,-69921,walking
149503626,234,84,1057,38360,-1557,-68390,walking
149511960,234,84,1057,38255,-341,-68267,walking
149512493,223,120,1092,38255,-341,-68267,walking
149520512,223,120,1092,37975,1741,-69755,walking
149521045,211,151,1112,37975,1741,-69755,walking
149529065,211,151,1112,36968,4156,-72607,walking
149529598,192,177,1125,36968,4156,-72607,walking
149537617,192,177,1125,36041,6781,-76807,walking
149538150,179,198,1127,36041,6781,-76807,walking
149546168,176,207,1128,35201,9353,-82171,walking
149554712,171,197,1122,34247,11742,-87517,walking
149563256,165,183,1110,33705,13378,-92303,walking
149571800,162,174,1102,33320,14227,-96810,walking
149580344,170,181,1108,32375,15120,-101071,walking
149581404,170,181,1108,32375,15120,-101071,walking
149588895,187,201,1109,29207,16633,-106435,walking
149597231,187,201,1109,21700,17351,-112936,walking
149597764,209,198,1097,21700,17351,-112936,walking
149605784,209,198,1097,11156,17465,-118702,walking
149606317,229,169,1078,11156,17465,-118702,walking
149614337,229,169,1078,1645,18112,-122797,walking
149614870,251,130,1040,1645,18112,-122797,walking
149622891,251,130,1040,-4077,19180,-124258,walking
149623424,272,82,989,-4077,19180,-124258,walking
149631442,284,53,940,-5923,19862,-122578,walking
149639986,296,50,889,-5547,19827,-119245,walking
149648529,298,48,835,-3298,18340,-114975,walking
149657073,286,42,788,997,14621,-109410,walking
149665617,272,23,769,8855,9817,-102760,walking
149673953,272,23,769,18261,4821,-94972,walking
149674486,260,34,787,18261,4821,-94972,walking
149682506,260,34,787,23922,-315,-88165,walking
149683040,249,71,817,23922,-315,-88165,walking
149691060,249,71,817,25978,-4830,-83580,walking
149691593,219,113,860,25978,-4830,-83580,walking
149699613,219,113,860,26617,-7376,-80902,walking
149700146,187,149,907,26617,-7376,-80902,walking
149708166,165,181,936,26792,-7918,-80001,walking
149716710,133,201,968,25725,-7787,-80237,walking
149725253,109,223,996,22417,-7105,-80631,walking
149733797,94,246,1007,19740,-4698,-82013,walking
149742341,87,266,1004,19363,-787,-83877,walking
149750678,87,266,1004,20405,3885,-86047,walking
149751211,89,286,986,20405,3885,-86047,walking
149759231,89,286,986,21061,7402,-89031,walking
149759764,83,309,953,21061,7402,-89031,walking
149767783,83,309,953,21560,9257,-93108,walking
149768316,73,329,919,21560,9257,-93108,walking
149776336,73,329,919,22295,8785,-97886,walking
149776869,65,334,880,22295,8785,-97886,walking
149783433,65,334,880,22295,8785,-97886,walking
149784896,56,321,865,23966,6168,-102611,walking
149793440,51,309,875,25996,2791,-106750,walking
149801983,57,315,913,26915,-218,-111273,walking
149810527,51,317,968,24867,-2362,-116541,walking
149819072,50,306,1031,19827,-2765,-122045,walking
149827615,61,275,1070,12757,-420,-126796,walking
149835950,61,275,1070,6536,3858,-130305,walking
149836483,66,241,1081,6536,3858,-130305,walking
149844503,66,241,1081,1802,8916,-132492,walking
149845036,66,221,1068,1802,8916,-132492,walking
149853055,66,221,1068,-1391,13685,-133927,walking
149853588,53,207,1029,-1391,13685,-133927,walking
149861608,53,207,1029,-2931,16528,-134618,walking
149862141,42,188,977,-2931,16528,-134618,walking
149870160,44,165,933,-3202,17578,-133805,walking
149878705,44,147,903,-1872,17710,-131696,walking
149884546,44,147,903,-1872,17710,-131696,walking
149887257,39,131,888,822,17150,-128756,walking
149895801,30,111,878,4173,15898,-124731,walking
149904344,19,96,883,7323,13405,-119822,walking
149912888,8,92,907,8925,10543,-114318,walking
149921432,-3,103,940,9213,8723,-108911,walking
149929767,-3,103,940,9800,8347,-104291,walking
149930300,-25,123,975,9800,8347,-104291,walking
149938319,-25,123,975,9178,8671,-100388,walking
149938852,-47,147,1001,9178,8671,-100388,walking
149946874,-47,147,1001,7166,9686,-97195,walking
149947407,-60,171,1022,7166,9686,-97195,walking
149955426,-60,171,1022,3788,11138,-94955,walking
149955959,-67,194,1034,3788,11138,-94955,walking
149963978,-72,210,1041,-1347,12958,-93677,walking
149972522,-81,216,1031,-6203,15268,-92872,walking
149981066,-92,218,1016,-10237,17578,-92443,walking
149985452,-92,218,1016,-10237,17578,-92443,walking
149989618,-104,205,1001,-13545,19740,-91936,walking
149998162,-109,190,979,-15933,21848,-90711,walking
150006499,-109,190,979,-17456,23196,-88523,walking
150007032,-118,169,943,-17456,23196,-88523,walking
150015053,-118,169,943,-18235,22758,-85128,walking
150015586,-132,138,915,-18235,22758,-85128,walking
150023606,-132,138,915,-18182,21288,-80797,walking
150024139,-149,117,898,-18182,21288,-80797,walking
150032159,-149,117,898,-17176,19705,-76868,walking
150032692,-167,114,898,-17176,19705,-76868,walking
150040712,-183,117,913,-16380,18453,-73482,walking
150049256,-182,117,925,-16817,18007,-71312,walking
150057799,-184,112,926,-16528,17911,-69405,walking
150066343,-181,116,928,-14516,17150,-67445,walking
150074887,-168,131,944,-11462,15400,-66080,walking
150083224,-168,131,944,-7376,13440,-65598,walking
150083757,-141,157,980,-7376,13440,-65598,walking
150086373,-141,157,980,-7376,13440,-65598,walking
150091786,-141,157,980,-6422,11532,-65730,walking
150092319,-110,191,1028,-6422,11532,-65730,walking
150100336,-110,191,1028,-9677,9913,-66963,walking
150100870,-99,227,1071,-9677,9913,-66963,walking
150108889,-99,227,1071,-14498,9196,-69807,walking
150109422,-114,242,1097,-14498,9196,-69807,walking
150117440,-133,231,1102,-18060,9598,-73403,walking
150125983,-156,206,1092,-19022,10640,-76947,walking
150134526,-175,178,1077,-19285,11077,-80290,walking
150143071,-192,130,1054,-18900,10543,-82871,walking
150151615,-213,63,1039,-16056,9231,-83685,walking
150160158,-230,18,1043,-12713,6737,-82302,walking
150168493,-230,18,1043,-10963,3937,-79861,walking
150169026,-250,-1,1060,-10963,3937,-79861,walking
150177047,-250,-1,1060,-9581,3001,-76895,walking
150177580,-266,-12,1091,-9581,3001,-76895,walking
150185601,-266,-12,1091,-7376,5512,-74261,walking
150186134,-278,-2,1110,-7376,5512,-74261,walking
150187501,-278,-2,1110,-7376,5512,-74261,walking
150194160,-278,-2,1110,-5171,10193,-72091,walking
150194694,-280,23,1115,-5171,10193,-72091,walking
150202712,-280,67,1100,-2878,15837,-71382,walking
150211256,-284,104,1074,-1391,21131,-72607,walking
150219800,-281,141,1043,-183,25620,-75556,walking
150228344,-272,172,1007,1006,29050,-80263,walking
150236888,-263,190,978,1741,30721,-86450,walking
150245224,-263,190,978,1102,31605,-92645,walking
150245757,-255,180,955,1102,31605,-92645,walking
150253775,-255,180,955,-700,30380,-96880,walking
150254308,-248,141,927,-700,30380,-96880,walking
150262328,-248,141,927,-2502,27335,-97903,walking
150262862,-245,83,903,-2502,27335,-97903,walking
150270882,-245,83,903,-2800,23380,-95585,walking
150271415,-239,15,896,-2800,23380,-95585,walking
150279435,-247,-31,902,-2493,19250,-89888,walking
150287978,-279,-38,910,-918,15601,-83370,walking
150296523,-302,-7,913,1933,11891,-78890,walking
150305066,-318,27,924,4488,8487,-76413,walking
150313610,-327,61,926,5635,5740,-75101,walking
150321945,-327,61,926,5661,3395,-74847,walking
150322478,-318,91,921,5661,3395,-74847,walking
150330499,-318,91,921,4873,3473,-74996,walking
150331032,-300,120,936,4873,3473,-74996,walking
150339051,-300,120,936,5731,5775,-75801,walking
150339584,-296,134,932,5731,5775,-75801,walking
